SK_ID_CURR,AGE,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,NAME_CONTRACT_TYPE,AMT_CREDIT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
121134,38,Incomplete higher,Laborers,442,180000.0,Cash loans,675000.0,0.6683335291821044,0.6066177022387004,0.6347055309763198,0
121140,32,Secondary / secondary special,Managers,3558,45000.0,Cash loans,675000.0,0.3677633139237393,0.3797232899323201,0.5046813193144684,0
121141,45,Secondary / secondary special,Accountants,4043,171000.0,Cash loans,894766.5,0.7486501093472971,0.7459521913636674,0.3740208032583212,0
121142,52,Secondary / secondary special,Secretaries,475,112500.0,Revolving loans,337500.0,0.7700327727162664,0.6762987414501787,0.6006575372857061,0
121157,36,Secondary / secondary special,Medicine staff,2859,135000.0,Cash loans,272520.0,0.7160840295809727,0.5274072664401841,0.5190973382084597,0
121159,45,Secondary / secondary special,Drivers,3217,270000.0,Cash loans,1138500.0,0.3513570273326829,0.6238276194470217,0.646329897706246,0
121170,26,Higher education,Security staff,1612,144000.0,Cash loans,592560.0,0.165323544544248,0.0999605824333315,0.3706496323299817,0
121174,36,Secondary / secondary special,Sales staff,4190,90000.0,Cash loans,1006920.0,0.6621129805994316,0.6820640518196789,0.8528284668510541,0
121176,52,Higher education,Managers,3013,225000.0,Cash loans,700830.0,0.6446105120707908,0.5289549313983813,0.1997705696341145,0
121177,42,Secondary / secondary special,Laborers,1482,157500.0,Cash loans,781920.0,0.7403357579794971,0.7290397606536647,0.5638350489514956,0
121183,41,Higher education,High skill tech staff,1404,256500.0,Cash loans,295254.0,0.7355890464561716,0.6214847391682771,0.5726825047161584,0
121185,43,Secondary / secondary special,Sales staff,2406,193500.0,Cash loans,777024.0,0.7029779021841698,0.7179158473923578,0.7636399214572418,0
121187,38,Secondary / secondary special,Core staff,1121,202500.0,Cash loans,733315.5,0.4492602807871989,0.6351342722548234,0.6722428897082422,0
121188,35,Secondary / secondary special,Managers,1129,157500.0,Cash loans,1067940.0,0.3663893930086317,0.5761116985528713,0.7623356180684377,0
121192,27,Secondary / secondary special,Sales staff,1619,54000.0,Cash loans,760225.5,0.5222063140828455,0.5479680518510001,0.475849908720221,0
121195,24,Secondary / secondary special,Core staff,461,157500.0,Revolving loans,270000.0,0.1458499381417629,0.2036717526270016,0.3001077565791181,0
121196,48,Higher education,Accountants,1909,180000.0,Cash loans,1528200.0,0.6262492211044917,0.6264564477972407,0.6109913280868294,0
121200,54,Secondary / secondary special,Laborers,12828,202500.0,Cash loans,1226511.0,0.7992365655083209,0.381300621369651,0.8182475079127519,0
121203,36,Secondary / secondary special,Laborers,5047,135000.0,Cash loans,760225.5,0.2310232466512339,0.5491540081085855,0.5406544504453575,0
121204,30,Higher education,Core staff,3503,135000.0,Cash loans,579942.0,0.3781214274278785,0.5778516578112703,0.0633753623099886,0
121206,40,Incomplete higher,Laborers,490,225000.0,Cash loans,254700.0,0.5096366936425993,0.5624558064462015,0.5316861425197883,0
121207,44,Higher education,Secretaries,8412,180000.0,Cash loans,541323.0,0.8662711226628671,0.6648412408942129,0.6769925032909132,0
121209,27,Higher education,Core staff,1328,337500.0,Cash loans,493497.0,0.2844186323312377,0.5098847427063571,0.3328505641648731,0
121213,52,Secondary / secondary special,Security staff,4089,162000.0,Cash loans,765000.0,0.5647120959719399,0.5894406677441542,0.2650494299443805,1
121216,23,Incomplete higher,Sales staff,94,225000.0,Cash loans,862560.0,0.1436232287829775,0.5811447767317792,0.3154721549257734,0
121218,38,Secondary / secondary special,Laborers,1816,148500.0,Cash loans,808650.0,0.6286192941046954,0.7304715270694485,0.7001838506835805,0
121223,46,Secondary / secondary special,unknown,2944,247500.0,Cash loans,657702.0,0.6734644888150603,0.759958316020125,0.4311917977993083,0
121226,39,Secondary / secondary special,Laborers,749,112500.0,Revolving loans,135000.0,0.4002650104200312,0.6193630365659358,0.5136937663039473,0
121230,35,Higher education,Core staff,3953,157500.0,Cash loans,663093.0,0.5566823557529568,0.6025715179828675,0.7597121819739279,0
121232,52,Secondary / secondary special,Sales staff,3396,130500.0,Cash loans,271957.5,0.7492517659009669,0.6872056027169078,0.3791004853998145,0
121235,51,Secondary / secondary special,unknown,426,306000.0,Cash loans,835380.0,0.7415167183782392,0.5870678081660927,0.4382813743111921,0
121237,26,Higher education,Cooking staff,1568,166500.0,Cash loans,239850.0,0.3572679920284185,0.6245508974576578,0.5495965024956946,1
121239,53,Secondary / secondary special,Sales staff,3106,90000.0,Cash loans,545040.0,0.7591564858930338,0.5860761467076419,0.7209441499436497,0
121241,44,Higher education,High skill tech staff,4449,225000.0,Cash loans,364846.5,0.855154291392761,0.7686943251905487,0.5673792367572691,0
121244,55,Secondary / secondary special,unknown,1628,175500.0,Cash loans,808650.0,0.7209823199084124,0.5427305235017771,0.4561097392782771,0
121246,36,Secondary / secondary special,Security staff,2781,112500.0,Cash loans,900000.0,0.3394422474212019,0.6234888737729527,0.6801388218428291,0
121247,39,Secondary / secondary special,Cooking staff,466,117000.0,Cash loans,545040.0,0.3705320200034779,0.7674516877495187,0.6479768603302221,0
121249,48,Secondary / secondary special,Sales staff,2878,225000.0,Cash loans,679500.0,0.7447361880984394,0.6269884839816091,0.4740512892789932,0
121251,31,Higher education,Core staff,387,202500.0,Cash loans,1096020.0,0.6182312511979939,0.5076986640501407,0.6413682574954046,0
121252,33,Secondary / secondary special,Accountants,276,247500.0,Cash loans,675000.0,0.2847389733772841,0.6896633790563034,0.4014074137749511,0
121253,37,Higher education,Managers,6249,180000.0,Cash loans,675000.0,0.8477486027255777,0.6073845317281208,0.5495965024956946,0
121254,46,Secondary / secondary special,Core staff,3662,166500.0,Cash loans,526491.0,0.6233917271322603,0.5871155174442045,0.6127042441012546,0
121255,45,Secondary / secondary special,Laborers,1066,157500.0,Cash loans,288873.0,0.2770863048004655,0.626870848552444,0.4489622731076524,0
121257,46,Secondary / secondary special,Sales staff,2226,112500.0,Cash loans,808650.0,0.5501087667928709,0.6466835858109568,0.6041125998015721,0
121264,33,Secondary / secondary special,Drivers,985,157500.0,Cash loans,241618.5,0.5005950664845558,0.2344962935157465,0.3910549766342248,0
121268,51,Secondary / secondary special,Security staff,1000,112500.0,Cash loans,673875.0,0.5755522963454838,0.7635380318673469,0.3490552510751822,0
121270,27,Higher education,Sales staff,1663,103500.0,Cash loans,457312.5,0.4375371565794368,0.6856806160847104,0.2392262794694045,0
121271,39,Higher education,Laborers,7252,175500.0,Cash loans,967500.0,0.5061680659167448,0.6812288679093877,0.7992967832109371,0
121275,43,Higher education,Core staff,1613,112500.0,Cash loans,161730.0,0.7491653990620517,0.5624988587445667,0.1301285429480269,1
121276,34,Incomplete higher,Managers,3848,292500.0,Cash loans,970380.0,0.2431387387214474,0.5318906704573532,0.6545292802242897,0
121277,44,Secondary / secondary special,Laborers,2833,135000.0,Cash loans,675000.0,0.6695863487250514,0.6210010673322365,0.3672910183026313,0
121284,44,Secondary / secondary special,Laborers,387,112500.0,Cash loans,1436850.0,0.5363924953295819,0.6852798762415688,0.656158373001177,0
121286,59,Higher education,Sales staff,153,338746.5,Cash loans,2250000.0,0.7298992734475622,0.5942740028444657,0.6006575372857061,0
121289,43,Secondary / secondary special,Laborers,1615,337500.0,Cash loans,1468719.0,0.7062582051073143,0.5744660743763846,0.633031641417419,0
121293,30,Secondary / secondary special,Laborers,4098,103500.0,Cash loans,225000.0,0.1109664581387068,0.4936770224216928,0.7338145369642702,0
121298,50,Higher education,Core staff,5838,450000.0,Cash loans,720000.0,0.804334442655277,0.6174588937559301,0.3123653692278984,0
121299,40,Higher education,Medicine staff,2887,112500.0,Revolving loans,202500.0,0.7769274246401687,0.5228266947552918,0.5726825047161584,0
121304,28,Secondary / secondary special,Sales staff,415,135000.0,Cash loans,270000.0,0.2735309161667148,0.5895041698088946,0.3656165070113335,0
121305,37,Incomplete higher,unknown,1621,121500.0,Cash loans,1046142.0,0.6184127439744648,0.5741559982698616,0.5902333386185574,0
121315,48,Higher education,Accountants,1505,315000.0,Cash loans,1006920.0,0.5797037438111486,0.6529037474949271,0.2837118826350007,0
121317,47,Secondary / secondary special,Core staff,5985,112500.0,Cash loans,296505.0,0.6578979327945411,0.4825859334862149,0.7394117535524816,0
121318,25,Secondary / secondary special,High skill tech staff,1266,99000.0,Cash loans,540000.0,0.5321386902243691,0.5276852318636472,0.2067786544915716,0
121324,31,Secondary / secondary special,Laborers,1176,247500.0,Cash loans,728460.0,0.1675296214247436,0.7092638154099549,0.5513812618027899,1
121335,56,Secondary / secondary special,Sales staff,6439,180000.0,Cash loans,263686.5,0.6352825640225617,0.1003843681611652,0.6075573001388961,0
121336,35,Secondary / secondary special,Laborers,617,184500.0,Cash loans,1288350.0,0.0772273155271561,0.5374400420681933,0.3656165070113335,0
121337,45,Secondary / secondary special,Laborers,932,270000.0,Cash loans,781920.0,0.756663650863986,0.2800104823788862,0.4241303111942548,0
121341,24,Secondary / secondary special,Laborers,675,180000.0,Cash loans,562491.0,0.2103874076752988,0.0877064153766661,0.085595451324618,0
121346,49,Secondary / secondary special,Laborers,2151,90000.0,Cash loans,112500.0,0.5281820100392748,0.7488955673563475,0.6754132910917112,0
121347,28,Secondary / secondary special,Laborers,1188,135000.0,Cash loans,1078200.0,0.3209149012372865,0.7447901049919421,0.4561097392782771,0
121352,36,Higher education,Managers,1428,360000.0,Revolving loans,810000.0,0.6441040943740916,0.4573274863091141,0.2985949897873972,0
121353,30,Secondary / secondary special,Cleaning staff,2030,67500.0,Cash loans,107820.0,0.375182690418282,0.1596792335026377,0.3233112448967859,0
121354,38,Secondary / secondary special,unknown,397,90000.0,Cash loans,1067940.0,0.6116212860901923,0.6970508994498439,0.7076993447402619,0
121355,23,Secondary / secondary special,unknown,369,112500.0,Cash loans,646920.0,0.2285373889962652,0.5117972543140724,0.4135967602644276,1
121356,37,Secondary / secondary special,Cooking staff,3141,135000.0,Cash loans,450000.0,0.3989310466064766,0.7178759895179878,0.2866524828090694,0
121359,53,Secondary / secondary special,Core staff,6922,225000.0,Cash loans,697500.0,0.7924029852222189,0.7121278349575679,0.656158373001177,0
121364,29,Higher education,unknown,2752,112500.0,Cash loans,536917.5,0.3736008965211249,0.6402068547507782,0.5797274227921155,0
121365,34,Incomplete higher,Accountants,3286,360000.0,Cash loans,511920.0,0.5041992788842272,0.5670354648499356,0.511891801533151,0
121368,39,Higher education,Accountants,1864,156600.0,Cash loans,755190.0,0.5015961360326266,0.5208787435504981,0.3539876078507373,0
121372,30,Secondary / secondary special,Core staff,1087,157500.0,Cash loans,299772.0,0.4978680903556837,0.3705379750756019,0.475849908720221,0
121377,36,Secondary / secondary special,Drivers,916,270000.0,Cash loans,900000.0,0.1515482721003991,0.5097044043823514,0.4048783643353997,0
121381,33,Secondary / secondary special,Sales staff,323,112500.0,Cash loans,178290.0,0.2922175519875984,0.679135815631903,0.4722533429586386,0
121382,37,Secondary / secondary special,Medicine staff,206,225000.0,Cash loans,781920.0,0.6263609396198855,0.5281539189076925,0.8106180215523969,0
121384,53,Secondary / secondary special,Cooking staff,1573,180000.0,Cash loans,540000.0,0.7628589285769958,0.4075657897504084,0.2020866016820394,0
121385,34,Incomplete higher,Accountants,142,450000.0,Cash loans,1042560.0,0.6095173784467457,0.7418696393729028,0.2622489709189549,0
121386,35,Higher education,Accountants,4270,135000.0,Cash loans,398016.0,0.4362562715552697,0.6269015375036314,0.5620604831738043,0
121388,50,Secondary / secondary special,Laborers,3172,67500.0,Revolving loans,180000.0,0.6867233806242515,0.6905846382227593,0.7688075728291359,0
121398,28,Secondary / secondary special,unknown,349,157500.0,Cash loans,139306.5,0.2754849740574788,0.0286139927748484,0.2044226253763287,0
121400,47,Secondary / secondary special,Laborers,2871,180000.0,Cash loans,277969.5,0.6807367444196987,0.6438304633627085,0.4650692149562261,0
121403,39,Secondary / secondary special,Accountants,1086,76500.0,Cash loans,47970.0,0.3777889132199313,0.6943473387321882,0.7583930617144343,0
121408,36,Secondary / secondary special,Sales staff,2645,67500.0,Cash loans,735003.0,0.6884304514966687,0.5028719721356106,0.5442347412142162,0
121410,43,Secondary / secondary special,Core staff,3412,180000.0,Cash loans,378117.0,0.3476231533312717,0.2704839882240554,0.1351060157401717,1
121411,31,Incomplete higher,Private service staff,1141,72000.0,Cash loans,213322.5,0.3695120527987762,0.3884655811647405,0.633031641417419,0
121413,35,Secondary / secondary special,Private service staff,992,135000.0,Cash loans,269550.0,0.6312815858181291,0.6226209296894544,0.8277026681625442,0
121418,25,Secondary / secondary special,unknown,1542,180000.0,Cash loans,337500.0,0.2414995747336045,0.4692511793510098,0.1674084472266241,0
121421,41,Secondary / secondary special,HR staff,1941,180000.0,Cash loans,450000.0,0.7767220711298841,0.7789576119236927,0.7062051096536562,0
121425,35,Higher education,Laborers,1710,247500.0,Cash loans,473760.0,0.7500911482221991,0.5801597165340617,0.0839170036575357,0
121429,43,Secondary / secondary special,Managers,7937,607500.0,Cash loans,1339884.0,0.7067256125801485,0.5622997339827327,0.6658549219640212,0
121432,38,Secondary / secondary special,Managers,2698,126000.0,Cash loans,225000.0,0.6500087416674928,0.7084650260099854,0.5602843280409464,0
121441,24,Secondary / secondary special,Core staff,1229,180000.0,Cash loans,585000.0,0.5422563024630268,0.2754441887086089,0.3031463744186309,0
121443,37,Higher education,unknown,1105,225000.0,Cash loans,481500.0,0.7183554860309624,0.3780302318211365,0.7352209993926424,0
121450,43,Secondary / secondary special,unknown,1519,180000.0,Cash loans,1058197.5,0.6651064022577894,0.5490836243329847,0.1351060157401717,0
121452,43,Secondary / secondary special,Laborers,251,130500.0,Cash loans,776304.0,0.3816551590655408,0.3255647813850246,0.5280927512030451,0
121455,40,Secondary / secondary special,IT staff,1750,126000.0,Cash loans,1125000.0,0.7402575827053057,0.6227801974506914,0.5691487713619409,0
121462,28,Secondary / secondary special,Realty agents,3392,225000.0,Cash loans,364500.0,0.4880165271614691,0.686081079406421,0.0729831556556651,0
121463,23,Secondary / secondary special,unknown,497,135000.0,Cash loans,576072.0,0.1361334614975189,0.5575310439544156,0.3170317785834444,0
121464,35,Higher education,Accountants,1737,270000.0,Cash loans,808650.0,0.5541372886136031,0.6584625899936527,0.4276573700350293,0
121469,39,Higher education,Core staff,548,270000.0,Revolving loans,202500.0,0.6988065448569849,0.7258269803183748,0.3490552510751822,0
121470,32,Secondary / secondary special,Laborers,1376,135000.0,Cash loans,390960.0,0.1594163550096594,0.5864951695322006,0.8337869986815019,0
121480,57,Lower secondary,Security staff,430,157500.0,Cash loans,675000.0,0.5691481166611687,0.1578335099287199,0.221335206354466,1
121487,63,Higher education,Security staff,653,279000.0,Cash loans,247275.0,0.8538475779355003,0.6483057150504855,0.2151824041847538,1
121491,49,Secondary / secondary special,Sales staff,190,103500.0,Cash loans,513531.0,0.5022193124478296,0.6783013393694673,0.2314393514998941,0
121493,39,Secondary / secondary special,unknown,1280,225000.0,Cash loans,1078200.0,0.506972322404216,0.6502925164908437,0.4578995512067301,0
121500,29,Incomplete higher,High skill tech staff,535,180000.0,Cash loans,720000.0,0.3214005429698933,0.5145014894055968,0.2580842039460289,0
121501,25,Secondary / secondary special,unknown,714,155250.0,Cash loans,225000.0,0.2632993198535768,0.330336114557099,0.1061556230153924,0
121504,27,Secondary / secondary special,Drivers,229,144000.0,Cash loans,481855.5,0.4974261245916157,0.4008987241094693,0.5064842396679806,0
121506,41,Higher education,Core staff,3303,315000.0,Cash loans,1471333.5,0.670297819296035,0.7215065929756019,0.7662336700704004,0
121507,29,Incomplete higher,Sales staff,740,202500.0,Cash loans,1009566.0,0.5280211985350873,0.4645050021596852,0.6956219298394389,0
121508,35,Secondary / secondary special,Core staff,923,270000.0,Cash loans,675000.0,0.4820905846849045,0.7712852531689335,0.7713615919194317,0
121509,39,Higher education,High skill tech staff,4337,225000.0,Cash loans,1208304.0,0.6999290954899738,0.4954371523817722,0.4241303111942548,0
121517,41,Secondary / secondary special,unknown,6415,144000.0,Cash loans,525735.0,0.4629822963126229,0.5897475667402261,0.6109913280868294,0
121518,26,Higher education,Laborers,1028,292500.0,Cash loans,305640.0,0.180168727956606,0.6164821986800227,0.5478104658520093,0
121523,49,Higher education,Core staff,1505,157500.0,Cash loans,911079.0,0.7549931555763728,0.4854585762110054,0.4938628816996244,0
121528,66,Secondary / secondary special,unknown,154,171000.0,Cash loans,254700.0,0.8369467132380574,0.5535841056968823,0.3523399726917038,0
121529,26,Secondary / secondary special,Sales staff,31,112500.0,Revolving loans,180000.0,0.1640043289435463,0.6209701864819833,0.7324033228040929,0
121531,60,Secondary / secondary special,Core staff,9545,135000.0,Cash loans,518562.0,0.7442586533286452,0.6418573315884261,0.501075160239048,0
121541,32,Higher education,Managers,527,315000.0,Cash loans,521280.0,0.2323165984918503,0.6670886644490788,0.4794489811780563,0
121542,43,Secondary / secondary special,Private service staff,2567,157500.0,Cash loans,835380.0,0.1591807768992018,0.6931021527870226,0.7001838506835805,0
121551,32,Secondary / secondary special,Drivers,1481,112500.0,Cash loans,601470.0,0.461602386981756,0.3799653956189348,0.5531646987710016,0
121555,38,Higher education,Accountants,268,135000.0,Cash loans,765000.0,0.3435131169752175,0.2583468740715821,0.7503751495159068,0
121560,39,Secondary / secondary special,Sales staff,5718,135000.0,Cash loans,450000.0,0.423449392989774,0.6729723719889006,0.7544061731797895,0
121565,38,Secondary / secondary special,unknown,1909,180000.0,Cash loans,835380.0,0.28615610621415,0.4186938896228629,0.237916079507114,0
121571,34,Higher education,Accountants,1598,315000.0,Cash loans,1350000.0,0.5403007238803248,0.6822252594819449,0.6380435278721609,0
121574,55,Secondary / secondary special,Drivers,1359,135000.0,Cash loans,1125000.0,0.5028601604163125,0.1652790966859358,0.3842068130556564,0
121584,31,Higher education,unknown,363,270000.0,Cash loans,394303.5,0.5053549390096785,0.3671170854244964,0.6430255641096323,0
121585,24,Lower secondary,Drivers,1847,112500.0,Cash loans,540000.0,0.2591862639944112,0.571223466855265,0.5154953751603267,1
121589,28,Higher education,Secretaries,1540,180000.0,Cash loans,874152.0,0.3052096239249658,0.0607161978756911,0.4241303111942548,0
121590,52,Higher education,Managers,4434,450000.0,Cash loans,781920.0,0.4824393060898984,0.5457029441376521,0.25533177083329,0
121591,59,Secondary / secondary special,Core staff,11463,135000.0,Cash loans,416052.0,0.7500944622185449,0.7044563385025604,0.4507472818545589,0
121594,29,Secondary / secondary special,Sales staff,1102,216000.0,Cash loans,1125000.0,0.4882020519189807,0.5267804195647732,0.6925590674998008,0
121602,24,Incomplete higher,Laborers,528,225000.0,Cash loans,900000.0,0.3432938747393663,0.5543243491293569,0.7136313997323308,0
121603,42,Higher education,unknown,310,225000.0,Revolving loans,720000.0,0.8828598598318571,0.7084379257799085,0.3523399726917038,0
121606,43,Higher education,Core staff,7295,225000.0,Cash loans,1214145.0,0.82677651526971,0.2864517903544177,0.7826078370261895,0
121609,35,Secondary / secondary special,Laborers,1651,157500.0,Cash loans,76410.0,0.339020207857026,0.6971016928199412,0.4686596550493113,0
121613,43,Secondary / secondary special,Security staff,520,126000.0,Cash loans,360000.0,0.5409000425975921,0.6946025306189549,0.2678689358444539,0
121614,38,Secondary / secondary special,Sales staff,1839,135000.0,Cash loans,687600.0,0.4828608845190381,0.4790322424417579,0.6817058776720116,0
121616,45,Secondary / secondary special,High skill tech staff,238,292500.0,Cash loans,1483231.5,0.5858163628492147,0.7466394928135749,0.7992967832109371,0
121624,30,Incomplete higher,Drivers,312,202500.0,Cash loans,291915.0,0.2562355581601952,0.721901876830499,0.470456116119975,0
121635,41,Higher education,Medicine staff,1924,108000.0,Cash loans,540000.0,0.6263485271168061,0.1533887414817142,0.6832688314232291,0
121636,43,Higher education,Managers,518,328500.0,Cash loans,913500.0,0.6331971213779916,0.5763733478169304,0.5172965813614878,0
121639,50,Secondary / secondary special,Laborers,2537,135000.0,Cash loans,534204.0,0.7143195398200235,0.69544150015469,0.6041125998015721,0
121643,26,Secondary / secondary special,Sales staff,882,176175.0,Cash loans,1042560.0,0.2203082528695766,0.6493072319543185,0.6279908192952864,0
121655,30,Secondary / secondary special,Sales staff,321,135000.0,Cash loans,450000.0,0.1545005882751984,0.5247357773651428,0.0729831556556651,1
121656,45,Higher education,HR staff,1265,225000.0,Cash loans,675000.0,0.3944630478295307,0.3599275897144949,0.1684161714286957,0
121658,40,Secondary / secondary special,Laborers,1104,121500.0,Revolving loans,180000.0,0.5893036974236168,0.7349553752134841,0.5867400085415683,0
121660,33,Secondary / secondary special,Drivers,951,112500.0,Cash loans,543735.0,0.3761550370725641,0.5969601490473309,0.5531646987710016,0
121665,33,Secondary / secondary special,Sales staff,396,112500.0,Cash loans,760225.5,0.3284366626969663,0.3223321397207922,0.4418358231994413,0
121666,61,Higher education,Managers,4324,405000.0,Cash loans,1354500.0,0.7360444003323149,0.7243056236378143,0.6738300778602003,0
121671,37,Secondary / secondary special,Security staff,4944,202500.0,Cash loans,137538.0,0.6975548111754509,0.2653117484731741,0.746300213050371,0
121672,40,Secondary / secondary special,High skill tech staff,2901,112500.0,Cash loans,314100.0,0.4339250387188401,0.7185619528937768,0.4686596550493113,0
121673,22,Secondary / secondary special,Sales staff,403,126000.0,Revolving loans,180000.0,0.1628754978723686,0.4049600687445197,0.1895952597360396,0
121675,38,Secondary / secondary special,Sales staff,923,81000.0,Revolving loans,180000.0,0.4974040264032539,0.6389567254360292,0.4014074137749511,0
121684,55,Secondary / secondary special,Managers,6207,112500.0,Cash loans,765000.0,0.7206158599717439,0.7597069114015971,0.520897599048938,0
121686,35,Higher education,Managers,2058,900000.0,Cash loans,450000.0,0.6860193286355661,0.6293839298850189,0.2225807646753351,0
121692,46,Secondary / secondary special,Laborers,7915,157500.0,Cash loans,1288350.0,0.5457186787601706,0.5912968633446923,0.3490552510751822,0
121694,29,Secondary / secondary special,Drivers,857,135000.0,Cash loans,168102.0,0.2397841598121778,0.0522019502491632,0.25533177083329,0
121697,33,Higher education,HR staff,3569,147150.0,Revolving loans,270000.0,0.5583113038641286,0.584876736854697,0.3506958432829587,0
121699,49,Secondary / secondary special,Laborers,10809,81000.0,Cash loans,619254.0,0.5609189172759903,0.3320508043744695,0.7544061731797895,0
121701,24,Incomplete higher,Core staff,1390,103500.0,Cash loans,227520.0,0.5310249536913194,0.6184965610567088,0.2851799046358216,0
121706,51,Higher education,Managers,4686,202500.0,Cash loans,795294.0,0.6352579864373846,0.7100388014930589,0.633031641417419,0
121711,29,Incomplete higher,unknown,1669,225000.0,Cash loans,773680.5,0.3975498869137849,0.7457532245940754,0.5726825047161584,0
121713,36,Incomplete higher,Accountants,5477,315000.0,Cash loans,675000.0,0.5493670314783577,0.5253029108519929,0.3589512285783967,0
121714,44,Higher education,Managers,1404,225000.0,Cash loans,450000.0,0.5298998981513128,0.0084708230203876,0.2692857999073816,0
121715,31,Secondary / secondary special,Laborers,3905,180000.0,Cash loans,521280.0,0.2228146212942184,0.4662133660642207,0.5082869913916046,0
121720,43,Secondary / secondary special,Laborers,870,90000.0,Cash loans,101880.0,0.6574322394211334,0.0075387088023618,0.4365064990977374,0
121734,48,Higher education,High skill tech staff,8873,270000.0,Cash loans,225000.0,0.6946076807882974,0.4509092780187599,0.5082869913916046,0
121739,45,Secondary / secondary special,Security staff,4294,225000.0,Cash loans,450000.0,0.3893840230269204,0.5427847926707321,0.5989262182569273,0
121740,32,Higher education,Laborers,4021,144000.0,Cash loans,1350000.0,0.7159186635860502,0.562079058773964,0.7910749129911773,0
121741,33,Secondary / secondary special,Managers,4348,252000.0,Cash loans,824823.0,0.2769021961889053,0.4953824880333326,0.5136937663039473,0
121743,28,Secondary / secondary special,Medicine staff,1815,180000.0,Cash loans,545040.0,0.235061436894729,0.1118448933930557,0.3706496323299817,1
121751,30,Secondary / secondary special,Core staff,3640,112500.0,Cash loans,225000.0,0.7704191790477263,0.639425745653306,0.5832379256761245,0
121752,39,Secondary / secondary special,Sales staff,5094,67500.0,Cash loans,72000.0,0.4399946829848113,0.5049711278234005,0.6178261467332483,0
121753,29,Incomplete higher,Realty agents,409,225000.0,Cash loans,545040.0,0.2578679813881404,0.6990512678397577,0.3312508645909018,1
121760,28,Higher education,Accountants,561,180000.0,Revolving loans,337500.0,0.3255770249674669,0.5690636708590759,0.6658549219640212,0
121764,49,Higher education,Laborers,1978,202500.0,Revolving loans,270000.0,0.6686900433445195,0.5271510871763277,0.6863823354047934,0
121768,39,Secondary / secondary special,unknown,1953,112500.0,Cash loans,792477.0,0.3311661358544938,0.6846428397267359,0.8435435389318647,0
121769,54,Secondary / secondary special,Drivers,355,360000.0,Cash loans,604152.0,0.5294154355589711,0.6458137293262536,0.6848276586890367,0
121770,37,Secondary / secondary special,Drivers,3095,112500.0,Cash loans,260640.0,0.4908836637757851,0.6727509525136408,0.7136313997323308,0
121776,47,Secondary / secondary special,Laborers,7930,216000.0,Cash loans,900000.0,0.6339851362896822,0.7700794749053569,0.6785676886853644,0
121779,30,Higher education,Core staff,3423,270000.0,Cash loans,906615.0,0.4459381725628041,0.5858533242981672,0.5280927512030451,0
121780,38,Secondary / secondary special,Laborers,3848,144000.0,Cash loans,398160.0,0.3905763559989136,0.0456310853390772,0.363945238612397,0
121781,27,Secondary / secondary special,unknown,2789,135000.0,Cash loans,592560.0,0.2005501287142942,0.7088307339770084,0.6296742509538716,0
121783,59,Secondary / secondary special,Drivers,15147,157500.0,Cash loans,675000.0,0.5688099369789966,0.5132068306158042,0.266456808245056,0
121788,22,Incomplete higher,Core staff,605,180000.0,Cash loans,360000.0,0.1854065124697068,0.4946554632063682,0.1674084472266241,0
121790,26,Secondary / secondary special,Laborers,1673,76500.0,Revolving loans,225000.0,0.4910360955042696,0.6682919540830776,0.7636399214572418,0
121793,24,Secondary / secondary special,Laborers,948,202500.0,Revolving loans,450000.0,0.1639764558110765,0.4894796624147234,0.2636468134452008,0
121795,33,Higher education,Core staff,639,67500.0,Revolving loans,202500.0,0.2948204140332872,0.7445447915690222,0.6479768603302221,0
121796,42,Secondary / secondary special,Cleaning staff,4081,270000.0,Cash loans,797557.5,0.6163434501545254,0.1083676324833767,0.0890438827498688,0
121797,34,Secondary / secondary special,Laborers,873,270000.0,Cash loans,1724220.0,0.2608121469436349,0.7378164648429415,0.6769925032909132,0
121799,22,Incomplete higher,Accountants,929,180000.0,Cash loans,497749.5,0.3395869488438744,0.0760728101690304,0.1528662291550415,0
121800,40,Secondary / secondary special,Core staff,874,90000.0,Cash loans,148500.0,0.5961745769859261,0.7412577746144595,0.5136937663039473,0
121804,51,Higher education,unknown,8883,441000.0,Cash loans,1451047.5,0.7568182361358776,0.7422630800793723,0.7352209993926424,0
121805,28,Secondary / secondary special,Laborers,124,225000.0,Cash loans,545040.0,0.2610149932530053,0.4016079690039748,0.4170996682522097,0
121808,33,Secondary / secondary special,Drivers,157,225000.0,Revolving loans,405000.0,0.3390419970688549,0.3994919735927368,0.445396241560834,0
121810,31,Secondary / secondary special,Laborers,3267,247500.0,Cash loans,343377.0,0.1635322126062583,0.693204476004989,0.6769925032909132,0
121811,25,Secondary / secondary special,Core staff,743,112500.0,Cash loans,90000.0,0.5338350884970224,0.3893750695283472,0.4848514754962666,0
121812,28,Secondary / secondary special,Core staff,1549,315000.0,Cash loans,472104.0,0.282804053082465,0.5910960323044773,0.6832688314232291,0
121814,26,Secondary / secondary special,unknown,2583,306000.0,Cash loans,156384.0,0.3934795536586574,0.6845484048105906,0.6577838002083306,1
121815,37,Higher education,Core staff,4383,117000.0,Cash loans,292500.0,0.5631600444220801,0.6661653120232807,0.6479768603302221,0
