SK_ID_CURR,AGE,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,NAME_CONTRACT_TYPE,AMT_CREDIT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
159942,32,Secondary / secondary special,Laborers,2245,270000,Cash loans,1113133,0.5028203838976946,0.1136760076283936,0.2910973802776635,0
159956,48,Secondary / secondary special,Laborers,9111,180000,Cash loans,1206000,0.5067977751549919,0.7704277525898338,0.8150073858059296,0
160010,40,Higher education,Laborers,2525,225000,Cash loans,1267735,0.3653844585397805,0.625965065756703,0.2721336844147212,0
160026,40,Incomplete higher,Laborers,1447,315000,Cash loans,904500,0.4849934173946975,0.5345957002858667,0.3622772470384314,0
160060,32,Secondary / secondary special,Drivers,2694,90000,Cash loans,199080,0.2568897386998704,0.3444926548865245,0.5867400085415683,0
160066,24,Incomplete higher,Accountants,1800,157500,Cash loans,284400,0.1863227572222468,0.553011199330186,0.3706496323299817,0
160118,31,Higher education,Core staff,2179,270000,Cash loans,542133,0.135793890394461,0.4240468553444704,0.3622772470384314,0
160134,40,Secondary / secondary special,Laborers,3740,90000,Cash loans,119925,0.7192648956986418,0.677943357623107,0.6528965519806539,0
160219,42,Secondary / secondary special,Laborers,2645,67500,Revolving loans,180000,0.5044887510295816,0.4494424616658216,0.5172965813614878,0
160243,41,Secondary / secondary special,Laborers,2443,216000,Cash loans,728460,0.4280461062856433,0.0717031044612868,0.4992720153045617,0
160255,39,Higher education,Core staff,4651,180000,Cash loans,225000,0.8065727999071118,0.7015479827449895,0.6925590674998008,0
160276,35,Higher education,Core staff,3839,315000,Cash loans,2013840,0.7390933491107744,0.7692071601927714,0.7252764347002191,0
160285,36,Higher education,Managers,603,450000,Cash loans,2250000,0.2774387998941128,0.610228095192033,0.6706517530862718,1
160335,26,Higher education,High skill tech staff,177,90000,Revolving loans,270000,0.3660303538553232,0.6813760588650529,0.7407990879702335,0
160337,29,Secondary / secondary special,Drivers,144,135000,Cash loans,1203444,0.1640758470028723,0.6446223626505175,0.6109913280868294,1
160361,28,Secondary / secondary special,Laborers,497,225000,Cash loans,547344,0.5524725022007362,0.3057904637668514,0.6446794549585961,0
160385,24,Lower secondary,Sales staff,874,135000,Cash loans,314100,0.1875157222526474,0.2199512400624969,0.4170996682522097,0
160451,37,Secondary / secondary special,Laborers,4778,126000,Cash loans,125640,0.3361224312056646,0.6648071311632326,0.2525986978339766,0
160461,46,Secondary / secondary special,Drivers,8202,247500,Cash loans,1280794,0.375713314040858,0.6785541869386292,0.8327850252992314,0
160494,30,Secondary / secondary special,High skill tech staff,3032,252000,Cash loans,545040,0.0491681404524244,0.4968147264943235,0.4812493411434029,0
160518,41,Higher education,Managers,8401,315000,Cash loans,807984,0.9176914207770954,0.446425022233072,0.5136937663039473,0
160540,38,Secondary / secondary special,Core staff,2405,247500,Cash loans,225000,0.5048643973900813,0.7255309656112119,0.6413682574954046,0
160556,64,Secondary / secondary special,Sales staff,1253,225000,Cash loans,115128,0.8538233080792877,0.6549228812131263,0.326475210066026,0
160563,30,Secondary / secondary special,Cooking staff,208,103500,Revolving loans,180000,0.3456352215190473,0.1794345648471636,0.2881295999178507,0
160582,37,Higher education,Core staff,4681,121500,Cash loans,1260702,0.5212534502497045,0.6495810502590055,0.4830501881366946,0
160593,59,Secondary / secondary special,Drivers,1609,180000,Cash loans,1350000,0.6787740082767802,0.6638757595511678,0.6894791426446275,0
160618,25,Incomplete higher,Sales staff,443,202500,Revolving loans,180000,0.4454271638666265,0.6189917826466579,0.3312508645909018,0
160629,41,Secondary / secondary special,Sales staff,1938,135000,Cash loans,514777,0.2870869225641282,0.7146005019266756,0.4848514754962666,0
160638,35,Higher education,Accountants,777,405000,Cash loans,540000,0.8052357340958227,0.4588963291247791,0.7862666146611379,0
160646,43,Higher education,Accountants,371,180000,Cash loans,220500,0.5904905317840632,0.4804949694612274,0.7813782380840683,0
160655,29,Secondary / secondary special,Sales staff,2309,99000,Cash loans,450000,0.3213388527355773,0.2660668889562209,0.6817058776720116,0
160662,32,Secondary / secondary special,Drivers,746,180000,Cash loans,735579,0.1478188012518751,0.5556205433392521,0.6006575372857061,0
160696,57,Secondary / secondary special,Laborers,4363,135000,Cash loans,239850,0.7573465762937521,0.7746888708979027,0.7076993447402619,0
160701,31,Secondary / secondary special,Sales staff,174,126000,Cash loans,109008,0.3551395416214404,0.1542654241327621,0.6658549219640212,0
160724,59,Higher education,Core staff,7642,202500,Cash loans,976500,0.8571832842332854,0.6980381960009008,0.5424451438613613,0
160733,28,Higher education,Unknown,1062,135000,Cash loans,315000,0.3808731880013563,0.3295094413412497,0.520897599048938,0
160741,45,Higher education,High skill tech staff,1161,270000,Cash loans,1102171,0.7652936926162283,0.7205388926579414,0.4830501881366946,0
160766,42,Higher education,Unknown,618,157500,Cash loans,130824,0.3369790272821854,0.597917337294572,0.6738300778602003,0
160785,54,Higher education,Managers,3243,135000,Cash loans,278811,0.7375888365459017,0.6214693065593958,0.445396241560834,0
160843,52,Secondary / secondary special,High skill tech staff,8065,382500,Cash loans,273636,0.6336343116716351,0.5046650101069539,0.3556387169923543,0
160862,27,Higher education,Drivers,142,144000,Cash loans,1314117,0.164135262408578,0.4662188080011887,0.4241303111942548,0
160903,41,Secondary / secondary special,Laborers,6418,189000,Cash loans,509400,0.4653369102459965,0.7467180814478331,0.470456116119975,0
160910,32,Secondary / secondary special,Drivers,2862,103500,Cash loans,284400,0.4372326256141825,0.7569094759504171,0.6738300778602003,0
160922,28,Higher education,Core staff,2255,90000,Cash loans,450000,0.4112024712636103,0.6169784157812577,0.3523399726917038,0
160941,43,Higher education,Unknown,905,112500,Cash loans,849685,0.8314441111778239,0.6149040693276935,0.6296742509538716,0
160949,33,Higher education,Core staff,3895,90000,Cash loans,199008,0.4829337251656089,0.392420918862483,0.8027454758994178,0
160979,33,Secondary / secondary special,Laborers,3458,292500,Cash loans,1246500,0.1826311614261382,0.6941709546286029,0.3979463219016906,0
161022,45,Secondary / secondary special,Drivers,229,67500,Cash loans,398016,0.4106354422075087,0.6463287613085857,0.8128226070575616,0
161102,46,Secondary / secondary special,Medicine staff,561,270000,Cash loans,1270993,0.6721626897050358,0.4167099850115597,0.6075573001388961,0
161132,46,Higher education,Core staff,568,405000,Cash loans,958131,0.350605961032039,0.5597901402767503,0.1566398270314114,0
161145,38,Higher education,Core staff,1812,675000,Cash loans,1095111,0.694710801892471,0.7816977095264108,0.5691487713619409,0
161182,50,Higher education,Unknown,1953,441000,Cash loans,1178217,0.7549686279544142,0.6999751527518998,0.7874761977281463,0
161193,27,Secondary / secondary special,Sales staff,744,135000,Revolving loans,270000,0.506691720318096,0.6525815608465481,0.3740208032583212,0
161227,51,Secondary / secondary special,Unknown,1707,135000,Cash loans,673875,0.8866637801850705,0.7411529086334848,0.4418358231994413,0
161255,47,Secondary / secondary special,HR staff,3994,135000,Revolving loans,270000,0.7254324883221207,0.6531663499141007,0.3457848024695955,0
161290,29,Secondary / secondary special,Laborers,2479,225000,Cash loans,1096020,0.2266416152481622,0.6613581272968115,0.228883416700673,0
161307,40,Secondary / secondary special,Sales staff,3608,112500,Cash loans,239850,0.6360829971264422,0.5594775707378605,0.7530673920730478,0
161313,49,Secondary / secondary special,High skill tech staff,1374,135000,Cash loans,152820,0.0864690535878399,0.6739293634556832,0.7992967832109371,0
161322,47,Lower secondary,Laborers,1997,270000,Cash loans,755190,0.4823333635853377,0.6773128022966716,0.4206109640437848,1
161330,40,Secondary / secondary special,Laborers,1053,202500,Cash loans,1303812,0.6712543371287236,0.5337903838014934,0.5100895276257282,0
161364,23,Higher education,Sales staff,855,193500,Cash loans,630000,0.2263551141706257,0.5980435044115618,0.180887977767074,0
161389,52,Secondary / secondary special,Managers,1585,202500,Cash loans,450000,0.8558285431012107,0.6995386926748045,0.5513812618027899,0
161414,40,Secondary / secondary special,Core staff,307,126000,Cash loans,137538,0.6523318446679943,0.5467165213407581,0.7610263695502636,1
161427,50,Secondary / secondary special,Private service staff,2009,225000,Cash loans,832500,0.5517730262027881,0.32035304434571,0.6832688314232291,0
161435,47,Higher education,Core staff,1019,180000,Cash loans,156384,0.7887412862926177,0.7104393315518301,0.2837118826350007,0
161484,62,Higher education,Core staff,3420,180000,Revolving loans,495000,0.8892065694031775,0.5713627163315373,0.3392876999089139,0
161493,47,Secondary / secondary special,Core staff,1145,157500,Cash loans,592560,0.6077276362881945,0.2446780653133662,0.6785676886853644,1
161511,54,Higher education,Managers,3349,135000,Cash loans,485086,0.7072035669862428,0.6336583464249146,0.6817058776720116,0
161522,25,Secondary / secondary special,Unknown,269,135000,Cash loans,276277,0.1492160984126458,0.2210713404577587,0.7407990879702335,0
161571,44,Secondary / secondary special,Unknown,885,180000,Cash loans,595903,0.4156676371566419,0.7553853343621877,0.2735646775174348,0
161585,28,Higher education,Unknown,1051,126000,Cash loans,900000,0.7372328136887654,0.4887693023431124,0.6195277080511546,0
161602,35,Higher education,Unknown,3990,180000,Cash loans,518562,0.7461284374201654,0.7121771442680938,0.6801388218428291,0
161645,38,Secondary / secondary special,Core staff,3824,135000,Cash loans,1078200,0.0832944372684084,0.1725880482745106,0.6879328378491735,1
161651,39,Secondary / secondary special,Core staff,3348,108000,Cash loans,285723,0.7134583245785749,0.6635438634949554,0.2837118826350007,0
161668,36,Higher education,Private service staff,4068,112500,Revolving loans,270000,0.3330032548440776,0.5331971662163615,0.5316861425197883,0
161693,23,Incomplete higher,Sales staff,138,166500,Cash loans,225000,0.5740897116519148,0.6633485550793495,0.4938628816996244,0
161719,64,Secondary / secondary special,Laborers,4529,225000,Cash loans,1223010,0.6781048459234503,0.4515969743431228,0.6279908192952864,0
161746,35,Secondary / secondary special,Medicine staff,4866,202500,Cash loans,1141686,0.2003262989311497,0.6467885029542836,0.5954562029091491,0
161769,29,Higher education,Core staff,2515,180000,Revolving loans,270000,0.5498002842817683,0.7255266109715852,0.237916079507114,0
161779,39,Higher education,Unknown,3339,189000,Cash loans,135000,0.5962554427960837,0.7051342502611857,0.4650692149562261,0
161848,52,Higher education,Managers,1211,351000,Cash loans,1006920,0.4494943138850246,0.7417942550036338,0.7700870700124128,0
161857,60,Secondary / secondary special,Drivers,5545,225000,Cash loans,1125000,0.4196880620921906,0.6827607239398755,0.6971469077844458,0
161880,52,Secondary / secondary special,Laborers,1223,90000,Cash loans,117162,0.6555165384404255,0.4295034322851719,0.7121551551910698,0
161889,43,Secondary / secondary special,Laborers,1335,67500,Cash loans,98910,0.5116821076728054,0.5752249785331207,0.7238369900414456,0
161901,32,Secondary / secondary special,Sales staff,2118,90000,Cash loans,288873,0.2874814823709303,0.0044656646777593,0.5388627065779676,0
161913,28,Secondary / secondary special,Sales staff,954,157500,Cash loans,1824480,0.4722157374333856,0.3661928769765021,0.6023863442690867,0
161926,31,Secondary / secondary special,Sales staff,1696,135000,Cash loans,225000,0.3544697546467361,0.1575662789709565,0.4311917977993083,0
161944,28,Secondary / secondary special,Unknown,595,270000,Cash loans,609498,0.1667875665852554,0.3410639310708214,0.5316861425197883,0
161963,37,Secondary / secondary special,Sales staff,537,139500,Cash loans,770292,0.6480838297729556,0.6867918075169809,0.7958031328748403,0
161969,22,Incomplete higher,Laborers,268,135000,Cash loans,675000,0.5928674287087775,0.6670983771437647,0.3556387169923543,0
162001,48,Secondary / secondary special,Managers,648,112500,Cash loans,900000,0.7661784955647825,0.1731696482253353,0.7922644738669378,0
162014,28,Secondary / secondary special,Waiters/barmen staff,1815,135000,Cash loans,450000,0.3376844504891209,0.5749203903846312,0.3723336657058204,0
162046,38,Secondary / secondary special,Managers,3207,135000,Cash loans,284400,0.6081047774096097,0.7515998716163114,0.3910549766342248,0
162064,39,Secondary / secondary special,Sales staff,777,225000,Cash loans,472500,0.1209034767364876,0.6065655178275249,0.3859146722745145,1
162070,52,Higher education,Managers,182,450000,Revolving loans,900000,0.7578222261474437,0.6572173000509653,0.2263473957097693,0
162097,35,Higher education,Managers,1738,162000,Cash loans,314100,0.494350192294867,0.1235966461347039,0.3842068130556564,0
162141,27,Higher education,Sales staff,2894,67500,Cash loans,152820,0.3181472578883236,0.1869630201008806,0.7713615919194317,0
162158,39,Incomplete higher,Laborers,943,202500,Cash loans,1305000,0.8120064637625469,0.6665202249613107,0.5867400085415683,0
162212,63,Higher education,High skill tech staff,555,157500,Revolving loans,202500,0.8553250136996521,0.6977846258895407,0.5154953751603267,0
162251,42,Incomplete higher,Managers,435,382500,Cash loans,1256400,0.3516673340462693,0.6966998319135418,0.3392876999089139,0
162263,32,Higher education,Core staff,3564,126000,Cash loans,1125000,0.6396012099936534,0.6219630278992776,0.633031641417419,0
162304,40,Secondary / secondary special,Sales staff,2641,90000,Cash loans,270126,0.3769788918687488,0.5423560386618398,0.5691487713619409,0
162364,36,Secondary / secondary special,Drivers,843,270000,Cash loans,1546020,0.304363020003704,0.2340334135488344,0.3170317785834444,0
162381,49,Secondary / secondary special,Laborers,1762,180000,Cash loans,337761,0.5172043441341379,0.6564483718052613,0.8245949709919925,0
162391,36,Secondary / secondary special,Unknown,5693,211500,Cash loans,942300,0.1849410357281176,0.6495063823024527,0.3441550073724169,0
162416,33,Secondary / secondary special,Unknown,3553,67500,Cash loans,675000,0.4125321668211529,0.5548861250685201,0.6178261467332483,0
162443,33,Higher education,Realty agents,3720,225000,Cash loans,900000,0.645488884224223,0.7790140850302725,0.5884877883422673,0
162456,39,Higher education,Core staff,707,135000,Cash loans,1369773,0.6365228125228284,0.7859071612074546,0.8193176922872417,0
162498,33,Secondary / secondary special,Core staff,1970,94500,Cash loans,702000,0.3765907403709077,0.434810595316214,0.2151824041847538,0
162514,53,Secondary / secondary special,Sales staff,1702,157500,Cash loans,409500,0.7783763767899068,0.5519839402683719,0.4418358231994413,0
162551,30,Incomplete higher,High skill tech staff,193,225000,Cash loans,497520,0.3432958675498233,0.1654541508065124,0.4170996682522097,0
162583,47,Secondary / secondary special,Unknown,2124,180000,Cash loans,481500,0.5738151967251529,0.6644513128871183,0.7610263695502636,0
162592,36,Higher education,Managers,2898,247500,Cash loans,1042560,0.468282889593033,0.7057885527931846,0.4241303111942548,0
162606,52,Secondary / secondary special,Drivers,1731,67500,Cash loans,518562,0.5916592280501696,0.2962028246127759,0.6006575372857061,0
162608,42,Higher education,Core staff,4171,157500,Cash loans,704844,0.3761778546608448,0.6113873372345879,0.6658549219640212,1
162614,32,Secondary / secondary special,Waiters/barmen staff,310,112500,Cash loans,112068,0.4413825661122513,0.6039218347602312,0.2405414172860865,0
162643,29,Secondary / secondary special,Laborers,2923,157500,Cash loans,810000,0.3451875274589561,0.5288132664561057,0.5495965024956946,0
162651,55,Higher education,Managers,2574,225000,Cash loans,1515415,0.5468995847424859,0.5156048009290936,0.2636468134452008,0
162661,22,Secondary / secondary special,Sales staff,1027,135000,Cash loans,448056,0.2364693838704152,0.7018821129456316,0.4118485559242397,0
162688,30,Secondary / secondary special,High skill tech staff,1365,112500,Cash loans,521280,0.262150423029887,0.6101084609764765,0.3280631605201915,1
162698,27,Higher education,High skill tech staff,812,180000,Revolving loans,180000,0.4163161803279062,0.2282009018778061,0.3092753558842053,0
162708,54,Higher education,Core staff,525,234000,Revolving loans,900000,0.7198891866547579,0.4775207720350079,0.6397075677637197,0
162720,32,Higher education,Laborers,204,225000,Revolving loans,270000,0.7340198269563276,0.5587121156931707,0.2594676548211199,0
162762,28,Higher education,Managers,622,225000,Cash loans,225000,0.1753089469379041,0.5477026258271636,0.324891229465852,0
162772,50,Secondary / secondary special,Medicine staff,7142,90000,Cash loans,270000,0.8696695369889806,0.3472780926657617,0.475849908720221,1
162784,61,Secondary / secondary special,Laborers,8121,225000,Cash loans,1515415,0.5556262661332401,0.7874484410286369,0.4776491548517548,0
162817,44,Higher education,Unknown,4035,112500,Cash loans,314055,0.7008120683041088,0.4725092825630561,0.4578995512067301,0
162846,38,Secondary / secondary special,Unknown,2033,225000,Cash loans,112500,0.1719782276125574,0.195247262138959,0.2055981385493208,1
162847,39,Secondary / secondary special,Laborers,6174,180000,Cash loans,1002870,0.1951687651503341,0.6574586524036591,0.813917469762627,0
163025,42,Higher education,Core staff,2962,112500,Revolving loans,337500,0.4902098920465233,0.6852421453275417,0.1491674613233488,0
163040,52,Higher education,Sales staff,1962,112500,Cash loans,254700,0.5602286676131529,0.5426653991603912,0.3170317785834444,0
163056,48,Secondary / secondary special,Unknown,6495,112500,Revolving loans,180000,0.8715306966766909,0.5302079155619054,0.7886807751817684,0
163096,48,Secondary / secondary special,Drivers,1860,135000,Cash loans,101880,0.4697203923548769,0.3876243463850021,0.5495965024956946,1
163104,38,Higher education,Accountants,6017,157500,Cash loans,678996,0.6024364613519505,0.5661118290298055,0.6940926425266661,0
163143,38,Secondary / secondary special,Waiters/barmen staff,3236,117000,Cash loans,1029681,0.4804266792983568,0.5531571417350791,0.4543210601605785,0
163152,34,Secondary / secondary special,Drivers,656,247500,Cash loans,1125000,0.5326954391213402,0.6819170303200243,0.4382813743111921,0
163169,54,Higher education,Managers,4428,135000,Cash loans,225000,0.7695267842468442,0.4471709121361219,0.22009464485041,0
163201,42,Higher education,Drivers,3260,202500,Cash loans,697500,0.4517242023739386,0.7416560130560459,0.6894791426446275,0
163210,37,Academic degree,Managers,1846,585000,Cash loans,1800000,0.4070014692159637,0.7252783255258051,0.5989262182569273,0
163234,29,Secondary / secondary special,Drivers,2655,157500,Cash loans,1417500,0.2158572102226402,0.6078954575857285,0.2314393514998941,0
163246,53,Higher education,Unknown,380,270000,Cash loans,1984500,0.5905482429088416,0.6945793362900613,0.8027454758994178,0
163292,31,Higher education,High skill tech staff,4529,117000,Cash loans,643500,0.4022634123459074,0.2244332717180644,0.5954562029091491,1
163301,51,Secondary / secondary special,Laborers,3132,180000,Cash loans,459000,0.3431583765831969,0.6699525625096079,0.6479768603302221,0
163311,37,Higher education,Unknown,4160,180000,Cash loans,472500,0.7106909355454213,0.7377657000200242,0.7151031019926098,0
163347,27,Secondary / secondary special,Core staff,1117,135000,Cash loans,1504791,0.2515854151463571,0.479212335451067,0.3572932680336494,0
163380,56,Secondary / secondary special,Laborers,186,112500,Cash loans,328851,0.6496828952826623,0.6169887510497708,0.6817058776720116,0
163409,48,Secondary / secondary special,Cooking staff,2885,157500,Cash loans,604152,0.8629371854434287,0.62960323878573,0.3825018041447388,0
163433,41,Secondary / secondary special,Sales staff,2466,112500,Cash loans,254700,0.2998027977981714,0.1344375769660898,0.5762088360175724,0
163463,28,Secondary / secondary special,Sales staff,155,135000,Cash loans,900000,0.1595395835741302,0.7109069511376164,0.190705947811054,0
163471,50,Secondary / secondary special,Unknown,884,90000,Cash loans,119925,0.8102636587429923,0.7125356059877441,0.5334816299804352,0
163483,36,Secondary / secondary special,Drivers,2250,180000,Cash loans,708939,0.3049041698349951,0.4500377438430226,0.5190973382084597,0
163495,51,Secondary / secondary special,Medicine staff,98,225000,Cash loans,1258650,0.6758741963907491,0.640398239334583,0.7649392739475195,0
163589,55,Higher education,Security staff,106,157500,Cash loans,953460,0.8322786561183241,0.733842099214001,0.8171723992791566,0
163605,46,Higher education,Managers,6295,540000,Cash loans,1024740,0.8250914049469262,0.6890030752820188,0.6127042441012546,0
163614,28,Higher education,High skill tech staff,153,270000,Revolving loans,337500,0.7638696781522109,0.6221275455554457,0.7838324335199619,0
163623,47,Secondary / secondary special,Private service staff,2224,135000,Cash loans,1125000,0.5057283624807098,0.5046540772653156,0.4206109640437848,0
163644,26,Secondary / secondary special,Laborers,367,180000,Cash loans,152820,0.3275832638209582,0.6513957052431574,0.6577838002083306,0
163664,26,Secondary / secondary special,Core staff,1760,67500,Cash loans,270000,0.4134772201703395,0.5785023140586426,0.5779691187553125,0
163674,45,Secondary / secondary special,Laborers,9011,90000,Cash loans,225000,0.3774585910775129,0.5025494347869386,0.6528965519806539,0
163707,51,Higher education,High skill tech staff,3640,135000,Cash loans,629325,0.6204694230238624,0.2721614507500363,0.501075160239048,0
163732,31,Secondary / secondary special,Laborers,734,121500,Cash loans,210456,0.129767975727235,0.5539785717668033,0.237916079507114,0
163746,46,Secondary / secondary special,Core staff,3038,225000,Cash loans,518562,0.6315263980821506,0.6945375840110269,0.5954562029091491,0
163772,35,Higher education,Unknown,2907,119232,Cash loans,473760,0.8383795236870695,0.7078277789252968,0.6722428897082422,0
163786,56,Higher education,Laborers,8276,270000,Cash loans,1066320,0.4831213483452401,0.1343510840149216,0.3962195720630885,0
163832,28,Secondary / secondary special,Unknown,941,157500,Revolving loans,135000,0.3123352052263684,0.2925960992188892,0.6397075677637197,0
163842,37,Secondary / secondary special,Private service staff,3988,157500,Cash loans,505066,0.7395805589895429,0.5360154448296998,0.6263042766749393,0
163850,38,Higher education,Sales staff,1203,202500,Cash loans,1113840,0.4312758141685184,0.5496249872272869,0.6313545365850379,0
163894,43,Incomplete higher,Managers,1247,360000,Cash loans,1800000,0.7613171444367545,0.7626208386412132,0.5937175866150576,0
163903,33,Higher education,Managers,332,180000,Cash loans,225000,0.2957916724118677,0.7189774618877164,0.6528965519806539,0
163979,28,Higher education,Accountants,3051,76500,Cash loans,202500,0.4942176169508008,0.1855180603856834,0.7016957740576931,0
163986,22,Secondary / secondary special,Core staff,485,112500,Revolving loans,180000,0.1970500506017933,0.4545068058950448,0.3944954053123993,1
163993,48,Higher education,Laborers,2432,135000,Cash loans,592560,0.6267291014693985,0.5711699063601756,0.6722428897082422,0
164013,32,Higher education,Core staff,2761,270000,Cash loans,673875,0.6427432767372016,0.7004112503403592,0.501075160239048,0
164026,37,Higher education,Sales staff,410,112500,Cash loans,315000,0.3675413689743041,0.3449915723258246,0.4848514754962666,0
164038,45,Incomplete higher,Core staff,196,225000,Cash loans,254700,0.6982257493212174,0.7461303452145204,0.6894791426446275,0
164050,29,Secondary / secondary special,Unknown,429,270000,Cash loans,203760,0.41695856654925,0.3571966128603941,0.3233112448967859,0
164080,42,Secondary / secondary special,Drivers,3579,135000,Cash loans,188460,0.3491643020230148,0.642470374092677,0.6545292802242897,0
164089,40,Secondary / secondary special,Private service staff,2603,270000,Cash loans,852088,0.5735492845634086,0.7981616966118358,0.7252764347002191,0
164099,26,Secondary / secondary special,Laborers,1736,162000,Cash loans,900000,0.2463083570056183,0.3266220001888651,0.2525986978339766,0
164105,59,Higher education,Managers,5376,2250000,Revolving loans,1350000,0.7928809786409243,0.7048204304456458,0.7062051096536562,0
164155,28,Higher education,Managers,2433,157500,Revolving loans,180000,0.2570045013724296,0.224616028715946,0.2851799046358216,0
164188,29,Secondary / secondary special,Sales staff,474,112500,Cash loans,314055,0.2102317931701527,0.6013873968816792,0.6528965519806539,0
164199,46,Secondary / secondary special,Sales staff,2968,225000,Cash loans,1296000,0.7523098932113764,0.7040190842720415,0.7281412993111438,0
164239,42,Higher education,Sales staff,3619,180000,Cash loans,539100,0.5715698323851018,0.2353019583277763,0.4489622731076524,0
164267,34,Secondary / secondary special,Laborers,5291,360000,Cash loans,990000,0.5008447821644402,0.0173261521510361,0.5937175866150576,0
164284,53,Secondary / secondary special,Sales staff,5418,238500,Cash loans,440784,0.7427313356870942,0.7204552220420773,0.2851799046358216,0
164292,26,Secondary / secondary special,Accountants,157,99000,Cash loans,545040,0.1325541638065136,0.2714170301861608,0.2881295999178507,0
164306,43,Secondary / secondary special,Drivers,5437,391500,Cash loans,1021707,0.3394620677621944,0.7201027565941746,0.4561097392782771,0
164340,30,Secondary / secondary special,Unknown,939,117000,Cash loans,194742,0.3201313695340725,0.5574717034375936,0.5064842396679806,0
164342,45,Secondary / secondary special,Core staff,2303,67500,Revolving loans,180000,0.7800643628725292,0.6173917439468365,0.520897599048938,1
164354,31,Secondary / secondary special,Managers,1596,292500,Cash loans,1096020,0.2072475952477283,0.5217027478118521,0.6986675550534175,0
164369,42,Secondary / secondary special,Drivers,3419,225000,Cash loans,675000,0.5812837540585563,0.5201419546626572,0.5136937663039473,0
164388,51,Higher education,Managers,3182,270000,Cash loans,1530000,0.7376401603457069,0.7271565852837255,0.8106180215523969,0
164431,54,Secondary / secondary special,High skill tech staff,2899,99000,Cash loans,477000,0.737193426694509,0.4770843216649465,0.7910749129911773,0
164448,38,Secondary / secondary special,Medicine staff,1973,247500,Cash loans,543915,0.3586494340785283,0.5867709137294618,0.5334816299804352,0
164468,35,Secondary / secondary special,Managers,3956,76500,Revolving loans,135000,0.6977748228743347,0.7882269882072609,0.5549467685334323,0
164492,30,Secondary / secondary special,Unknown,990,270000,Cash loans,450000,0.0756368358702985,0.1177275337780478,0.0828147042440649,1
164539,45,Secondary / secondary special,Realty agents,3461,202500,Cash loans,752742,0.1256812809638937,0.5089611657559113,0.1500851762342935,0
164577,43,Secondary / secondary special,Sales staff,2914,202500,Cash loans,835164,0.7761973495171779,0.7434327092858661,0.5602843280409464,0
164589,28,Higher education,Laborers,91,135000,Revolving loans,270000,0.6640522133311447,0.3229868855428948,0.5082869913916046,0
164629,30,Secondary / secondary special,Laborers,1509,175500,Cash loans,900000,0.3902523824997709,0.3111876151015247,0.5919766183185521,0
164654,38,Secondary / secondary special,Core staff,5086,54000,Cash loans,566055,0.3972535307827964,0.6257909722365053,0.5919766183185521,0
164673,44,Secondary / secondary special,Sales staff,128,112500,Cash loans,835506,0.6000989587384287,0.6590967012895258,0.7062051096536562,0
164684,38,Incomplete higher,Managers,1185,225000,Cash loans,797557,0.3983843204795514,0.6353065521725396,0.6817058776720116,0
164693,32,Higher education,High skill tech staff,1232,180000,Cash loans,528633,0.4851479709334036,0.6413444315024412,0.4101025731788671,1
164706,37,Secondary / secondary special,Security staff,196,112500,Cash loans,954864,0.2195530280900244,0.0235568251153662,0.3280631605201915,0
164731,53,Secondary / secondary special,Laborers,1014,135000,Cash loans,86256,0.6714045183029409,0.5169482312885912,0.25533177083329,0
164742,32,Higher education,Managers,602,405000,Cash loans,900000,0.5521861791591008,0.3292679228915589,0.2822484337007223,1
164759,48,Higher education,Accountants,5451,202500,Cash loans,1528200,0.7948958090341861,0.609067606240645,0.7623356180684377,0
164793,43,Secondary / secondary special,Unknown,904,157500,Cash loans,900000,0.4017449147334617,0.6601375701022507,0.2276129150623945,0
164794,38,Higher education,Unknown,1676,202500,Cash loans,450000,0.3634128743098045,0.0037275298475037,0.6127042441012546,1
164851,24,Secondary / secondary special,Secretaries,429,157500,Cash loans,284400,0.1061024409475424,0.3082842821202714,0.2314393514998941,1
164865,27,Higher education,Core staff,999,328500,Cash loans,343800,0.4503125111221719,0.5906361205229455,0.1437580534911652,0
164877,46,Higher education,High skill tech staff,3722,157500,Cash loans,1345500,0.7791317911053757,0.6238891965719373,0.6109913280868294,0
164901,28,Secondary / secondary special,Sales staff,1399,135000,Cash loans,312840,0.2806022407419165,0.73317527169356,0.1428725230413196,0
164902,38,Secondary / secondary special,Sales staff,1246,135000,Cash loans,463500,0.2924644262254662,0.1767204415769705,0.5620604831738043,1
164909,30,Secondary / secondary special,Laborers,1119,94500,Cash loans,178290,0.2268229401064432,0.0793256208352408,0.5154953751603267,0
164927,48,Secondary / secondary special,Unknown,3638,135000,Cash loans,966645,0.6360645812829655,0.6517680384233184,0.7898803468924867,0
164935,36,Secondary / secondary special,Laborers,471,112500,Cash loans,545040,0.3231941986454156,0.3477342634694573,0.3077366963789207,0
164951,50,Higher education,Core staff,785,441000,Cash loans,2250000,0.7581708486956589,0.6921291348602031,0.326475210066026,0
164956,24,Secondary / secondary special,Sales staff,626,103500,Cash loans,862560,0.1200688653250654,0.135054562761744,0.1614630800057724,1
164962,23,Higher education,Unknown,1129,270000,Cash loans,1350000,0.6077739957675615,0.6515148720003193,0.6430255641096323,0
